Active,x1,pmv1,x2,pmv2,x3,pmv3,x4,pmv4,x5,pmv5,LUMO,HOMO,GapHL,Dipole_Moment,ASA,a_aro,a_count,a_heavy,balabanJ,chi0,KierFlex,lip_acc,lip_don,logS,mr,rings,vdw_area,vdw_vol,Weight,weinerPath,weinerPol,zagreb,apol,bpol,McGowan_Volume,PetitjeanNumber,CPCM1,CPCM2,CPCM3,CPCM4,CPCM5,SMD1,SMD2,SMD3,SMD4,SMD5,mol
1,70.6528778,355.427979,75.5785065,760.469055,311.691223,327.73056,-1.37185228,404.647583,48.9095306,355.712036,0.01093,-0.35258,-9.891688716,2.2621,459.35614,6,33,16,1.817699,11.380469,2.7852058,3,0,-2.3814299,6.4039001,2,238.7047,315.72122,219.284,460,20,78,36.919481,23.438519,1.7683,0.444444444,-181.681926,-180.3678963,-180.3936716,-182.2228834,-182.6678421,-187.922277,-186.1494822,-185.8461965,-186.5331225,-182.4796185,O=C(OCC)N(Cc1ccccc1)C1CC1
1,82.6133499,421.815918,86.2592773,901.03717,371.487244,391.519348,-3.52475762,449.177856,58.123497,420.349304,-0.02287,-0.32673,-8.268516776,3.2253,539.21118,12,36,21,1.4700093,14.819627,4.0357251,4,1,-4.5718298,8.4724207,3,294.91797,391.46741,324.211,1012,32,110,44.863895,20.538105,2.2412,0.461538462,-186.9446601,-184.7116221,-184.7553082,-187.8675474,-188.6282654,-195.455003,-191.8498359,-191.5151906,-194.3050634,-190.9227952,Clc1c(-c2nnc(N3CCC(O)CC3)cc2)ccc(Cl)c1
1,91.3082809,463.317444,88.9772644,943.060913,411.828461,438.713806,-3.2390008,478.713623,63.0331917,464.317841,0.04302,-0.33247,-10.21768368,3.5691,533.6673,0,49,21,2.1748309,15.568549,4.2676687,4,0,-1.37718,8.4816227,2,333.43484,433.66165,292.423,867,33,106,52.394204,36.485796,2.4747,0.444444444,-282.0620213,-279.4943559,-279.5433378,-283.1619542,-284.0859244,-288.4199856,-284.9230823,-284.5587471,-289.7033824,-286.344051,O=C(N(CC)CC)[C@H]1[C@@H](C(=O)N(CC)CC)[C@H]2C=C[C@@H]1C2
1,95.068985,494.182098,86.933075,991.138367,443.696075,475.873047,-6.37840843,463.707794,68.0454178,498.32016,-0.00402,-0.36083,-9.709370996,6.6613,553.07751,0,55,25,1.6967212,18.145901,3.3016062,3,1,-4.98139,9.7242365,4,339.51294,494.83011,342.479,1261,54,148,61.12979,34.71221,2.7781,0.454545455,-315.9894314,-313.106396,-313.1616245,-317.2188506,-318.2501843,-322.2964237,-319.1619325,-318.7817138,-323.6684181,-320.1200513,O=C(C)[C@H]1[C@@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@@]2(C)C([C@@H](C)C3)=CC(=O)C=C2)CC1
1,42.5380516,194.50705,57.8897171,456.662079,161.303024,163.265854,4.1618495,323.458588,29.3535213,195.374344,-0.00605,-0.44638,-11.98208383,2.8185,290.41638,0,12,10,3.8655589,8.3618069,3.8027949,1,0,-1.54605,2.3264358,0,134.95084,129.51216,184.491,120,11,44,12.380586,10.537414,0.8009,0.4,-43.35095205,-42.00301879,-42.02953524,-43.90258181,-44.35429916,-44.24882542,-41.69430646,-41.51533433,-44.63397687,-41.85286119,Cl[C@H](F)C(F)(F)OC(F)F
1,82.3838959,414.357422,86.2166061,871.785278,365.373993,385.411377,-1.92999971,457.450684,57.7481804,413.63562,-0.00021,-0.34209,-9.303101808,2.3991,506.59308,6,38,20,1.6683377,14.164926,3.4613702,4,1,-3.9726901,7.7617579,3,267.73404,375.68506,295.76599,782,31,108,44.088274,25.547726,2.1226,0.444444444,-205.1465262,-203.1090718,-203.1491338,-205.9817697,-206.6668651,-211.7434555,-209.1595806,-208.8233032,-211.6965376,-208.56203,Clc1cc(O[C@H]2[C@@]3(O[C@@H](C)C(=O)N3)CCCC2)ccc1
1,112.485977,576.227722,112.058167,1203.90442,510.059418,540.600403,-5.004601,599.262207,79.9517899,578.806091,0.01615,-0.29828,-8.556143388,3.0744,700.69965,6,59,26,1.445349,18.733841,5.0379257,5,1,-4.47896,10.451333,3,404.85199,531.44855,359.51401,1923,42,136,63.868169,43.569831,2.9865,0.5,-337.624651,-334.6546342,-334.7126682,-338.8533761,-339.8662186,-347.0513617,-342.259598,-341.7834067,-346.1309036,-341.8420835,O=C(Oc1cc2[C@@]3(C)[C@@H](N(C)c2cc1)N(C)CC3)NCCCCCCC
1,82.9709854,433.906921,77.3348389,883.80835,387.924957,414.080872,-5.95070696,412.167694,57.4483337,433.668518,-0.00288,-0.30123,-8.11858086,1.3543,522.88385,12,44,22,1.6906824,15.104083,2.5021489,2,0,-3.5676799,9.0485668,4,304.37564,441.38916,290.41,873,46,122,52.069446,28.010554,2.3908,0.375,-247.1955031,-245.3980054,-245.4332216,-247.9363383,-248.5458113,-257.4838066,-253.9835364,-253.6534003,-254.4703418,-248.8780537,CN1c2c(cccc2)C2=C(c3c1cccc3)CCN(C)CC2
1,75.7383347,387.091034,78.9727402,819.716064,342.058594,359.591858,-3.17192054,414.777649,51.0919075,383.112823,-0.03906,-0.35617,-8.629070476,5.663,496.23627,17,32,21,1.5794548,14.23384,2.159059,4,0,-4.5573401,8.2598763,4,267.02081,375.17087,294.745,822,37,116,42.074723,17.065277,2.0632,0.444444444,-163.1497151,-160.2931085,-160.3481775,-164.3558709,-165.3616905,-172.9469136,-168.8388848,-168.5694229,-169.9636756,-167.7345991,Clc1cc2C(c3ccccc3)=NCc3n(-c2cc1)cnn3
1,82.9974442,420.399536,85.8754425,882.482849,368.939728,390.250732,-2.3802197,462.005096,57.5945969,418.700226,-0.01226,-0.32844,-8.603763688,3.0847,522.3493,5,41,20,2.004921,14.861443,3.2049365,7,0,-1.24064,7.5248356,2,328.64868,381.20264,279.34399,809,34,102,43.986653,34.113347,2.1675,0.5,-225.6552518,-223.412779,-223.4569873,-226.5707342,-227.3197985,-234.430122,-232.1416577,-231.8228863,-232.7631691,-230.018235,O=C1N(C)C(=O)c2n(CCN(CC)CC)cnc2N1C
1,80.824646,414.321075,83.8798065,878.66864,365.733704,385.171356,-3.7530961,436.789124,55.8728142,411.843689,-0.02038,-0.30916,-7.858165848,2.2033,538.461,12,35,20,1.7218068,13.949383,3.5849452,2,1,-5.6813798,8.6693926,3,282.9097,391.74231,302.82901,766,31,104,45.441895,21.078105,2.2217,0.444444444,-181.1369209,-179.3871369,-179.4217096,-181.849296,-182.4315245,-190.7443008,-187.7846781,-187.4557099,-187.4564981,-181.1642957,Clc1cc2[C@@H](c3ccccc3)SC(NCC)=Nc2cc1
1,75.5830154,390.534821,74.9633026,812.713013,345.615448,365.868683,-3.96317911,403.473022,51.4866943,387.986389,-0.006,-0.32897,-8.788530452,2.2782,498.60419,12,37,20,1.9222542,14.112519,2.4077129,3,0,-3.8146901,7.9448905,3,274.73877,381.83673,267.328,685,39,106,43.959481,23.438519,2.0943,0.428571429,-200.2567703,-198.549397,-198.582742,-200.9637838,-201.5469575,-207.4796714,-205.5011502,-205.185726,-205.5965867,-201.1626195,O(CC)[C@H]1c2c(N(C)C(=O)c3c1cccc3)cccc2
1,88.5133133,444.278961,96.5322647,946.474304,388.644989,407.755676,-1.05032873,517.782043,60.0145683,441.397491,-0.01568,-0.32216,-8.339811168,2.4997,559.90576,9,40,21,2.0830765,15.405413,3.4305751,7,1,-2.7443299,8.0006514,2,310.20804,389.07083,289.33899,907,32,104,44.413067,27.604933,2.2224,0.5,-216.7708795,-213.7965723,-213.8545047,-218.0071444,-219.0288014,-222.6804101,-218.7519921,-218.3922196,-221.7720908,-221.0433527,O=C(OCC)c1c(N/N=C(\C)/C)c2c(n(CC)nc2)nc1
1,82.704689,424.029846,85.2784805,904.994934,372.585541,393.003601,-3.48677325,458.809296,58.6103745,423.587585,0.01601,-0.32049,-9.1567034,1.6563,570.0426,6,42,19,1.7733479,13.501789,5.1529498,4,1,-2.82321,7.5907364,2,288.33609,383.10776,265.353,784,26,90,45.242239,31.551761,2.1518,0.5,-237.4215743,-235.640579,-235.6755552,-238.1530483,-238.7536669,-243.8492129,-241.1425413,-240.7672667,-242.9663749,-239.1526724,O(CC)c1c2O[C@H](CNCCCC)COc2ccc1
1,18.0052471,82.2644196,23.830822,194.287598,66.5415268,66.0337524,1.93827879,154.993988,13.1476011,84.2027664,0.05285,-0.38778,-11.99024731,0,171.93277,0,6,2,2,2,0,0,0,-0.70407999,1.1280007,0,61.664082,56.85273,28.053999,1,0,2,6.187172,4.372828,0.3474,0,-32.22082996,-32.14318234,-32.14474521,-32.25156827,-32.27630114,-32.33003394,-32.17296085,-32.07584398,-31.1358529,-29.33310078,C=C
1,94.286026,471.438965,102.263313,996.912048,413.674835,433.569946,-1.260167,538.726501,64.2377319,467.434662,-0.02942,-0.34599,-8.614376212,4.0512,586.78668,12,39,25,1.8592004,17.974327,3.8478792,5,1,-5.6680398,9.3488569,3,322.66074,434.37906,360.772,1339,45,130,48.358102,22.739898,2.4478,0.5,-196.6348642,-193.4800023,-193.541456,-197.9463763,-199.0304933,-203.3681551,-199.6142107,-199.2439103,-202.9014722,-201.7125569,Clc1cc2C(c3c(F)cccc3)=N[C@@H](C(=O)OCC)C(=O)Nc2cc1
1,55.3122063,281.779388,57.1010742,602.106384,246.911713,260.637177,-1.92784321,311.093292,38.8975296,282.347321,-0.01331,-0.34254,-8.958875068,2.8459,380.19339,0,28,13,2.8851125,10.060478,1.9804646,3,1,-1.84872,5.1276488,1,209.61331,257.03482,181.235,216,24,64,30.305895,18.974105,1.4972,0.4,-156.2374809,-154.5079304,-154.5411593,-156.971342,-157.5849438,-159.3661721,-157.604152,-157.3680518,-159.7553775,-158.38272,O=C1C(CC)(CC)C(=O)NC=C1C
1,66.3522415,341.363678,63.4222488,711.215393,302.585388,321.648438,-3.56630754,346.100616,47.8657227,342.485626,0.01552,-0.33996,-9.673179568,1.009,439.06912,6,36,15,2.0228665,10.562632,2.8971205,1,1,-2.9237299,6.520277,2,232.99326,326.6944,203.32899,346,22,74,39.742653,23.617347,1.8348,0.428571429,-209.1620559,-208.473066,-208.4867655,-209.4397379,-209.6653196,-216.4148124,-214.4824058,-214.1934299,-214.0407692,-207.8725582,N(CC)C1(c2ccccc2)CCCCC1
1,82.7226028,422.902283,84.2477493,886.611145,373.79364,393.559509,-3.39236474,451.696686,56.5515862,421.510315,-0.00855,-0.31022,-8.208923372,2.7827,540.12122,12,38,21,1.817819,14.872033,3.0503688,3,1,-5.03757,8.5802784,3,296.57419,404.44998,300.789,838,36,112,46.437481,22.900519,2.2578,0.444444444,-201.2419271,-199.4742225,-199.5088768,-201.9699786,-202.5688015,-210.2651666,-207.0786058,-206.7421804,-207.452746,-202.4743145,Clc1cc2[C@](C)(c3ccccc3)OC(NCC)=Nc2cc1
1,110.045326,561.771423,112.658394,1178.87354,496.573151,524.973999,-4.3708086,597.30011,76.5307922,561.425903,0.00897,-0.31818,-8.90227494,4.3232,691.58429,6,54,26,1.3417684,18.518297,5.562007,6,0,-3.37607,10.452401,3,408.11499,516.04327,377.91998,2011,39,132,60.592204,39.907796,2.925,0.466666667,-300.993672,-297.9232254,-297.983349,-302.260249,-303.3027694,-312.8342601,-308.1739252,-307.7350893,-311.0860237,-306.3883377,Clc1cc(N2CCN(CCCN3C(=O)N(CC)C(CC)=N3)CC2)ccc1
1,109.847282,564.479919,98.7229309,1114.67786,507.984711,544.611572,-6.31645155,529.642822,79.188179,567.007263,0.01202,-0.31281,-8.839144028,3.0208,612.74365,6,63,30,1.5652728,21.104084,3.4776831,5,2,-3.4628201,11.311098,6,394.25311,573.91229,411.54199,1845,77,190,70.312169,41.887831,3.1421,0.4,-356.2616049,-353.6581756,-353.7089342,-357.3423032,-358.2348532,-364.090303,-359.9165013,-359.4873157,-365.0032117,-361.268085,O(C)[C@]12[C@H]([C@](O)(CCC)C)C[C@@]3([C@H]4N(C)CC[C@]53[C@@H]1Oc1c(O)ccc(c51)C4)C=C2
1,81.0179749,411.912598,79.6545105,848.928894,363.724945,386.615997,-3.03203845,428.277222,57.9765205,410.737885,0.01415,-0.34707,-9.829374152,1.5809,501.76791,6,42,19,1.6336941,13.131546,3.4734521,3,1,-2.8985901,7.6409912,3,261.94095,382.97946,261.36499,691,29,100,46.200239,29.635761,2.1254,0.5,-239.1532068,-237.8617204,-237.8874048,-239.6737728,-240.0968177,-246.9217859,-244.1262643,-243.7861075,-245.9845224,-241.7528671,C(C)[C@@]1(c2ccccc2)O[C@H]([C@@H]2NCCCC2)CO1
1,95.8398972,473.116394,107.901085,1012.16107,413.626282,431.531097,0.565028489,573.390747,61.5620079,467.348785,-0.00764,-0.31898,-8.472059544,4.0623,596.12323,5,44,23,1.7924358,16.819626,4.5113802,9,3,-1.82292,8.2892971,2,335.85291,406.82108,323.353,1328,29,112,47.350653,33.325347,2.3828,0.454545455,-180.2698181,-176.1424851,-176.223332,-181.9719114,-183.3730687,-189.8831867,-185.5072124,-185.1763507,-189.4445446,-190.1993651,O=C(OCC(COC(=O)C)CCn1c2NC(N)=NCc2nc1)C
1,75.8128738,390.694885,82.128624,838.736084,341.312531,358.523743,-2.92004132,436.152557,51.6563606,388.268219,-0.02776,-0.32102,-7.980073816,5.7924,519.79614,5,37,20,1.6814578,14.275657,2.3751128,7,2,-2.3689401,7.3213053,3,275.38666,353.88693,275.31198,785,32,108,41.319481,27.036519,2.0159,0.4,-185.9718984,-182.5049432,-182.5706203,-187.4747351,-188.7469434,-193.3706046,-189.3520983,-189.0675745,-190.7317342,-190.6406351,O(C)[C-]1C(CC)=C(C)N2C(=[N+H]1)NC(c1nc(C)on1)=C2
1,116.762413,583.002563,120.979668,1207.73071,515.608826,545.068359,-1.8345139,644.005371,79.9255524,580.626099,-0.00145,-0.36231,-9.819577976,4.0846,684.13562,6,56,29,2.1508057,21.440947,6.0258665,9,3,-4.3849401,10.693354,2,431.91083,531.88177,405.45099,2224,49,142,61.315411,39.160589,3.06,0.5,-304.6733627,-301.3013087,-301.3676801,-306.0533877,-307.1841538,-311.2271546,-307.7709121,-307.3097067,-312.5357474,-311.7470585,O([C@H](COCCCC)CN1C(=O)[C@@](CC)(c2ccccc2)C(=O)NC1=O)C(=O)N
1,70.1084213,349.393921,78.4461136,754.300232,304.014801,316.77478,-0.200133517,426.11438,45.0457458,348.701263,0.01347,-0.35049,-9.903933936,1.4756,469.2308,6,31,17,2.3925843,12.673362,3.6217525,6,4,-2.0052299,6.1990976,1,254.35817,304.03897,238.243,564,19,76,34.103102,19.732898,1.7693,0.5,-167.4919295,-164.3250295,-164.3871737,-168.7935972,-169.8625321,-169.6620655,-166.1670873,-165.8827148,-171.6019437,-173.7678299,O=C(OCC(COC(=O)N)c1ccccc1)N
1,108.702141,557.807312,107.983131,1161.31116,493.423462,523.882996,-5.20897388,575.059753,77.0098038,557.131897,-0.02408,-0.34526,-8.739821688,3.6944,687.98779,6,56,27,1.2663267,19.062267,6.148345,5,0,-3.7297299,10.422855,3,384.9252,519.48254,376.47198,2366,37,134,61.459997,40.698003,2.9201,0.5,-313.4026232,-310.9142676,-310.9631017,-314.425884,-315.2668028,-323.090378,-319.7528116,-319.2903161,-322.4450048,-318.0865746,Fc1ccc(C(=O)CCCN2CCN(C(=O)OC3CCCCC3)CC2)cc1
1,110.613907,565.177551,109.010284,1164.07397,501.668304,532.529724,-4.83052683,582.042114,76.6683655,562.978455,0.00737,-0.34216,-9.511270548,2.5317,684.98065,12,56,27,1.4270138,19.062267,5.7753301,4,0,-4.8295498,10.927789,3,394.48004,539.07318,367.48898,2098,41,134,63.322997,38.473003,2.9984,0.466666667,-313.2677429,-311.1450831,-311.1871111,-314.1286776,-314.8305537,-323.2917305,-320.0504402,-319.5893936,-321.3818911,-315.889343,O=C(OCCN1[C@@H](C)[C@H](c2ccccc2)OCC1)[C@H](CC)c1ccccc1
1,67.6999817,351.447845,63.9043884,727.996399,311.224426,331.160278,-4.29038858,348.302826,49.2863312,351.209412,0.02293,-0.33491,-9.737398944,1.3765,456.9603,6,37,16,1.7109843,10.957819,2.3606486,1,1,-2.75772,6.7673965,3,218.73659,337.22751,215.34,412,21,86,41.502653,23.617347,1.8671,0.5,-214.549383,-213.7111912,-213.7277697,-214.8900529,-215.168195,-222.2456581,-220.1446457,-219.848065,-219.7538822,-213.6091784,N(CC)[C@H]1[C@H](c2ccccc2)[C@H]2C[C@@H]1CC2
1,90.9409561,454.03421,96.0662613,955.014038,398.852203,419.637482,-1.47480369,509.123627,64.4348145,450.729004,-0.00856,-0.32953,-8.734107252,3.3819,564.07697,12,38,21,2.0658381,15.242276,5.2861185,2,1,-5.70329,8.9736834,2,314.92596,415.8757,322.23499,902,31,102,47.517481,20.744519,2.389,0.444444444,-197.3298704,-195.8613909,-195.89044,-197.9266872,-198.4140196,-205.9704004,-203.5556271,-203.1796437,-203.0760225,-196.8745873,Clc1c(/C(=N\CCCC)/c2c(O)ccc(Cl)c2)cccc1
1,74.4216843,391.501526,71.9395981,818.900635,348.759705,370.144562,-5.7542429,376.939484,50.7025948,391.12851,-0.03563,-0.32214,-7.796395516,2.7579,500.50317,11,40,20,1.4518307,13.363597,2.2993498,2,2,-2.6124001,8.2055826,4,247.45622,388.36575,264.37201,778,31,110,47.21586,23.18414,2.152,0.5,-176.3902765,-174.4244708,-174.4625046,-177.2171528,-177.9060605,-186.196496,-182.4457673,-182.1433215,-183.630378,-166.6223158,C([C@H]1NCCc2[nH]c3c(c12)CC=CC3)c1ccccc1
1,63.5984764,320.146149,70.8833694,706.067688,278.396912,290.514954,-1.53144383,370.575745,44.6304092,318.543823,-0.01002,-0.34277,-9.0546599,1.7062,446.95468,6,25,15,1.6725121,10.673362,3.5393646,3,1,-3.32002,6.1321225,2,221.28383,281.00287,245.10899,407,17,74,31.62993,15.66807,1.6315,0.444444444,-126.1727522,-124.4969149,-124.5300484,-126.8542552,-127.410839,-132.8649284,-129.8796682,-129.6177237,-131.5881821,-130.1267569,Clc1c(Cl)ccc(OCC2=NCCN2)c1
1,70.1974716,356.53064,79.1096268,781.186401,310.794708,324.081573,-1.74026561,419.498657,46.3529778,354.131622,-0.01442,-0.34075,-8.879961428,6.4517,485.62283,6,29,18,1.7345824,13.120955,2.6811075,6,2,-2.91594,6.7011194,2,261.04022,315.36237,266.68799,667,22,90,34.878723,18.981277,1.8223,0.5,-151.6520759,-146.9521235,-147.0417518,-153.6680479,-155.3636888,-159.9825283,-154.8051662,-154.577982,-160.4502724,-161.3877036,Clc1cc(NC(=O)NC=2N(C)CC(=O)N=2)ccc1
1,59.309082,305.294647,64.3144684,661.410889,265.802521,278.676941,-2.21009874,347.888275,39.6002426,303.745087,0.00158,-0.3502,-9.572496648,5.2885,426.28827,6,27,15,1.8715563,10.673362,2.0094235,4,1,-2.5659599,5.7212086,2,208.14647,274.69901,204.22899,375,19,74,31.165516,17.972484,1.5433,0.444444444,-145.1060609,-142.5522437,-142.6013867,-146.1877553,-147.0916671,-150.8479809,-147.8212305,-147.5844363,-149.9141798,-149.4725835,O=C1[C@@H](c2ccccc2)OC(NCC)=N1
1,67.0442123,336.948792,69.1873093,712.092651,295.797852,312.742767,-1.62976599,371.654877,48.7504158,337.12265,0.00445,-0.34386,-9.478072396,1.616,429.94,6,32,15,2.55023,11.690234,3.3782923,2,2,-2.8710499,6.2168889,1,250.43842,308.44537,228.71899,366,19,76,36.239481,19.004519,1.8016,0.5,-173.9363291,-172.896331,-172.9170398,-174.3546556,-174.6941708,-179.2044144,-177.3664613,-177.0790041,-178.7463616,-174.0914959,Clc1ccc([C@](O)(CC(O)(C)C)C)cc1
1,103.928146,529.483032,107.062721,1116.37439,468.897339,495.235809,-4.16917753,561.329651,71.3265686,527.359131,-0.00317,-0.32852,-8.85329406,2.2491,653.73438,12,48,27,1.1244472,18.639618,4.9778838,6,0,-4.0058599,10.342813,4,373.18515,496.40979,388.85098,2275,38,142,56.790653,34.043347,2.748,0.470588235,-255.6082003,-252.9474205,-252.9996112,-256.7029042,-257.6025811,-264.5341686,-261.3175319,-260.8919713,-262.9467191,-260.0444338,Clc1ccc(OCC(=O)N2CCN(Cc3cc4OCOc4cc3)CC2)cc1
1,67.0264511,337.140503,69.2030487,717.757385,294.596436,310.407196,-1.56341231,379.387329,48.6461945,338.15506,-0.00137,-0.34025,-9.221467008,2.2673,446.60214,6,33,15,2.3587229,11.474691,3.2079108,2,2,-2.19945,6.0053606,1,241.59172,303.39661,211.28,390,18,72,35.581274,21.540726,1.738,0.5,-183.9173026,-182.7648069,-182.7876063,-184.3857537,-184.7683393,-189.1364089,-186.7587593,-186.4608157,-188.0717628,-184.1642525,Fc1c([C@@H](O)CNC(C)(C)C)cccc1
1,87.279274,431.890991,96.458313,931.098938,379.61731,397.659912,-0.591292202,505.706421,56.1468124,428.115051,-0.03291,-0.38169,-9.490861848,4.5236,536.40906,6,35,21,2.5332069,16.206743,7.5062299,5,2,-3.2041399,8.0833607,1,317.12891,375.57761,358.21698,1002,31,102,42.580102,25.441898,2.2794,0.454545455,-173.6631803,-169.795598,-169.8723914,-175.2255478,-176.496593,-177.9521788,-173.5474929,-173.2117403,-181.618905,-182.6381089,ClC(Cl)C(=O)N[C@H]([C@H](O)c1ccc(S(=O)(=O)C)cc1)CF
1,104.676338,529.349609,108.849159,1103.05615,468.936554,494.786377,-3.00427318,577.44342,71.5713654,525.193787,-0.02581,-0.30438,-7.580335412,5.8301,636.41217,12,48,27,1.7640051,19.604084,4.9123979,3,0,-5.3996701,10.354408,3,376.1564,494.17542,394.461,1766,46,142,56.775653,33.764347,2.7747,0.454545455,-249.4444372,-247.1352155,-247.1805228,-250.3948779,-251.1766308,-257.985139,-254.5557926,-254.1250077,-255.2564657,-248.1397452,FC(F)(F)c1cc2N(C(=O)CCN(CC)CC)c3c(Sc2cc1)cccc3
1,89.6998749,440.815094,99.0652847,937.881165,384.518036,403.730225,0.659294844,532.679871,63.0763245,438.784515,-0.01267,-0.3417,-8.953432748,4.6687,542.92999,6,40,21,2.7201157,16.043606,4.9729781,4,0,-2.8394499,7.4991422,1,325.57263,381.3761,304.31198,942,29,100,42.784067,31.213933,2.1707,0.444444444,-210.7483107,-208.9335723,-208.9695649,-211.482484,-212.080168,-215.7723075,-212.982451,-212.6007261,-214.5292773,-210.4172066,FC(F)(F)c1cc(N(C(=O)OCC)CCN(C)C)ccc1
1,113.03466,574.390808,117.274345,1200.47839,508.455627,536.759399,-3.68748474,623.256958,72.8614655,568.156799,-0.02872,-0.33987,-8.46688934,6.089,700.57623,12,53,29,1.493148,21.018297,6.0438504,7,3,-4.3211498,11.001559,3,404.65036,527.87677,421.49298,2491,43,150,61.168032,38.769968,3.0152,0.466666667,-286.0727851,-281.0081407,-281.107517,-288.1554713,-289.8667298,-292.7539448,-286.6195051,-286.1739475,-295.4841255,-296.2553052,S(=O)(=O)(N)c1cc(C(=O)NC[C@@H]2N(Cc3ccc(F)cc3)CCC2)c(OC)cc1
1,80.8424835,398.352417,89.0752106,848.367798,348.077637,365.227142,0.0624,469.600159,54.4425583,395.502808,-0.02451,-0.36296,-9.20976602,2.4844,485.12643,6,38,22,1.7126132,15.57914,3.1946917,7,3,-1.32752,7.5271363,3,287.38275,358.87805,310.30798,1000,30,116,42.064688,25.177312,2.0924,0.444444444,-57.08522284,-54.39845695,-54.45132451,-58.18651739,-59.09046596,-67.79680599,-64.15255708,-63.8872553,-64.77461053,-62.5308746,Fc1c(C(O)(CN2NC=NC2)CN2NC=NC2)ccc(F)c1
1,34.1943779,171.004303,43.675293,392.262451,144.17868,148.132812,0.495025963,240.581223,21.2351475,169.626709,-0.01554,-0.34415,-8.942003876,4.6524,273.47733,0,13,9,2.4041519,6.8533711,0.74460477,4,3,-1.00305,2.8001039,1,122.46643,136.54645,129.09399,84,10,42,14.366172,7.853828,0.8104,0.4,-66.4027256,-63.18867921,-63.25024195,-67.77076671,-68.9155567,-69.07233466,-65.40677226,-65.29882694,-70.40539512,-72.63696936,FC=1C(N)=NC(=O)NC=1
1,95.9908524,498.753998,87.2270966,999.041321,447.11731,480.479767,-6.55077505,462.376862,69.1256332,501.222626,-0.0017,-0.36987,-10.01849477,5.621,545.89594,0,56,27,1.7400346,19.828062,3.7755451,5,3,-2.5552299,9.6938372,4,353.85892,496.48932,380.45599,1533,66,162,60.863997,34.822003,2.8153,0.5,-314.2863059,-311.4965594,-311.5510055,-315.4429655,-316.3978047,-320.2270507,-317.2684585,-316.8921302,-322.1117641,-320.0353816,F[C@@]12[C@@H](O)C[C@@]3(C)[C@](O)(C(=O)CO)CC[C@@H]3[C@H]1CCC=1[C@@]2(C)CCC(=O)C=1
1,108.557899,559.418823,102.563828,1128.29993,500.419434,534.830872,-6.05858946,543.121643,76.903923,562.48761,-0.00414,-0.37301,-10.03754289,5.4262,615.39709,0,61,30,1.6577291,22.11252,4.4786305,6,2,-3.1733,10.728205,4,398.09021,548.66565,422.49298,2176,69,176,66.519583,39.882417,3.1128,0.5,-340.1452718,-336.6978837,-336.7651479,-341.5752004,-342.75597,-345.7561697,-342.7985564,-342.3750487,-347.6051454,-346.2836837,F[C@]12[C@H](O)C[C@]3(C)[C@@](O)(C(=O)COC(=O)C)CC[C@H]3[C@@H]1CCC=1[C@]2(C)CCC(=O)C=1
1,128.370132,645.11554,122.138367,1278.55261,578.257202,617.875549,-3.96247292,650.566345,92.2970505,647.625671,-0.01903,-0.37886,-9.791550028,6.6205,668.49457,0,69,35,1.612599,25.76722,5.0122929,7,1,-4.6195002,12.158421,5,454.3364,627.58081,496.547,3024,85,212,75.158962,49.155038,3.5033,0.461538462,-376.5297892,-373.7861867,-373.8399576,-377.6608236,-378.5918959,-381.5116222,-378.599129,-378.097409,-382.5152878,-379.4671729,F[C@H]1C=2[C@@](C)([C@@]3(F)[C@H](O)C[C@]4(C)[C@@]5(C(=O)C(OC)OC)OC(C)(C)O[C@H]5C[C@@H]4[C@H]3C1)C=CC(=O)C=2
1,124.107391,631.568054,119.113434,1273.68811,563.943848,602.661987,-5.17851734,637.154724,89.433403,634.580017,-0.01688,-0.37127,-9.643518924,5.4405,699.62744,0,67,32,1.59628,23.421921,5.3867359,5,1,-6.2412701,11.962515,4,432.64752,607.5293,446.55899,2711,66,180,73.664755,44.255245,3.4338,0.5,-375.6943584,-372.6947767,-372.7526593,-376.9601312,-378.0159929,-383.0121328,-380.1918121,-379.6898933,-383.091905,-377.8569514,F[C@@H]1C=2[C@@](C)([C@@H]3[C@H](O)C[C@]4(C)[C@@H](C(=O)C(=O)OCCCC)[C@@H](C)C[C@H]4[C@@H]3C1)C=CC(=O)C=2
